cluster,selected_feature,annotation_result,annotation_warning,cluster.size,source,Alignment.ID,Average.Rt.min.,Average.Mz,Adduct.type,level,Formula,Structure,Total.score,Final.score,Title,MS1.count,MSMS.count,PRECURSORMZ,PRECURSORTYPE,Theoretical.mass,Mass.error,Formula.score,Ontology,InChIKey,SMILES,Links,Chow..1,Chow..2,Chow..3,Chow..4,Chow..5,Chow..6,Chow..7,Chow..8,Chow..9,Chow..10,Chow..11,Chow..12,Chow..13,Chow..14,Chow..15,Chow..16,Chow..17,Chow..18,Chow..19,Chow..20,Chow..21,Blank.1,Blank.2,Blank.3,High.Fat..1,High.Fat..2,High.Fat..3,High.Fat..4,High.Fat..5,High.Fat..6,High.Fat..7,High.Fat..8,High.Fat..9,High.Fat..10,High.Fat..11,High.Fat..12,High.Fat..13,High.Fat..14,High.Fat..15,High.Fat..16,High.Fat..17,High.Fat..18,QC.1,QC.2,QC.3,QC.4,QC.5,QC.6,QC.7,MS.MS.spectrum
4702,pos_5337,Simple ID,,1,pos,5337,5.088,522.35553,[M+H]+,generic,C26H52NO7P,LysoPC(18:1(9Z)),6.0232,6.0232,LPC 18:1/0:0,3,12,522.3555,[M+H]+,521.348139634,-8.39e-05,2.947,1-acyl-sn-glycero-3-phosphocholines,YAMUFBLWGFFICM-PTGWMXDISA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,"HMDB=HMDB0002815,ChEBI=CHEBI:28610;CHEBI:72589,YMDB=YMDB01190;YMDB01810,FooDB=FDB005287;FDB023066,BMDB=BMDB02815,LipidMAPS=LMGP01050030;LMGP01050032;LMGP01050114,Feces=HMDB0002815,Serum=HMDB0002815,UNPD=UNPD65944,BLEXP=BLEXPDB00016081932;BLEXPDB00005313986;BLEXPDB00005313988,COCONUT=CNP0152025",0.0404,0.0439,0.038,0.0324,0.0332,0.0326,0.0823,0.0774,0.0799,0.0505,0.0448,0.048,0.0601,0.0638,0.0584,0.0233,0.0262,0.022,0.0197,0.018,0.018,0.0474,0.0122,0.0457,0.0213,0.0242,0.0238,0.046,0.043,0.0409,0.0193,0.0224,0.0259,0.022,0.0242,0.0228,0.0737,0.081,0.0732,0.0199,0.0106,0.0122,0.0306,0.0318,0.0318,0.0308,0.0302,0.0272,0.0307,104.1069:119 184.07283:225 184.37112:12 297.25909:30 461.39194:59 486.31967:86 487.30502:17 504.33707:114 522.35339:329 522.43713:73 522.58185:28 522.77332:15
4703,pos_5338,Simple ID,Other possible annotated peaks for this cluster.,2,pos,5338,3.395,522.35559,[M+H]+,generic,C26H52NO7P,LysoPC(18:1(9Z)),7.2874,7.2874,LPC 18:1,3,10,522.3556,[M+H]+,521.348139634,-0.0001839,3.629,1-acyl-sn-glycero-3-phosphocholines,YAMUFBLWGFFICM-PTGWMXDISA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,"HMDB=HMDB0002815,ChEBI=CHEBI:28610;CHEBI:72589,YMDB=YMDB01190;YMDB01810,FooDB=FDB005287;FDB023066,BMDB=BMDB02815,LipidMAPS=LMGP01050030;LMGP01050032;LMGP01050114,Feces=HMDB0002815,Serum=HMDB0002815,UNPD=UNPD65944,BLEXP=BLEXPDB00016081932;BLEXPDB00005313986;BLEXPDB00005313988,COCONUT=CNP0152025",0.3263,0.2419,0.3208,0.3492,0.3266,0.3447,0.6655,0.6481,0.5931,0.7491,0.7796,0.7653,0.8718,0.779,0.8216,0.2185,0.1824,0.2219,0.1454,0.1932,0.1969,0.3759,0.3898,0.3885,0.2615,0.2864,0.2551,1.4082,1.5809,1.5037,0.7036,0.6936,0.7038,0.4967,0.514,0.4991,2.0606,1.809,2.0979,0.1849,0.2075,0.2235,0.471,0.4909,0.5252,0.5236,0.5653,0.5369,0.616,60.08144:60 86.09581:326 86.12589:17 104.10619:287 109.09998:118 184.07314:1900 185.07297:181 464.39984:38 504.3425:272 522.35632:420
4704,pos_5340,Simple ID,,1,pos,5340,3.586,522.35626,[M+H]+,generic,C26H52NO7P,LysoPC(18:1(9Z)),6.9743,6.9743,LPC 18:1/0:0,3,7,522.3563,[M+H]+,521.348139634,-0.0008839,3.56,1-acyl-sn-glycero-3-phosphocholines,YAMUFBLWGFFICM-PTGWMXDISA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,"HMDB=HMDB0002815,ChEBI=CHEBI:28610;CHEBI:72589,YMDB=YMDB01190;YMDB01810,FooDB=FDB005287;FDB023066,BMDB=BMDB02815,LipidMAPS=LMGP01050030;LMGP01050032;LMGP01050114,Feces=HMDB0002815,Serum=HMDB0002815,UNPD=UNPD65944,BLEXP=BLEXPDB00016081932;BLEXPDB00005313986;BLEXPDB00005313988,COCONUT=CNP0152025",0.4522,0.428,0.4714,0.4741,0.4659,0.4691,0.7331,0.7417,0.7101,0.6553,0.6716,0.6397,1.0091,0.95,0.9837,0.339,0.3452,0.3464,0.2568,0.2833,0.2944,0.78,0.6681,0.5978,0.304,0.3361,0.2889,1.203,1.239,1.219,0.515,0.5331,0.5434,0.5478,0.5581,0.5547,1.9188,1.9494,2.0979,0.2246,0.2288,0.2235,0.5591,0.5704,0.5994,0.586,0.6217,0.5994,0.5531,104.10799:310 184.07112:480 184.97647:22 258.11096:95 340.07028:23 504.33682:117 522.3606:96
4705,pos_5341,Simple ID,,1,pos,5341,3.892,522.35645,[M+H]+,generic,C26H52NO7P,LysoPC(18:1(9Z)),6.5579,6.5579,LPC 18:1/0:0,3,14,522.3564,[M+H]+,521.348139634,-0.0009839,3.333,1-acyl-sn-glycero-3-phosphocholines,YAMUFBLWGFFICM-PTGWMXDISA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,"HMDB=HMDB0002815,ChEBI=CHEBI:28610;CHEBI:72589,YMDB=YMDB01190;YMDB01810,FooDB=FDB005287;FDB023066,BMDB=BMDB02815,LipidMAPS=LMGP01050030;LMGP01050032;LMGP01050114,Feces=HMDB0002815,Serum=HMDB0002815,UNPD=UNPD65944,BLEXP=BLEXPDB00016081932;BLEXPDB00005313986;BLEXPDB00005313988,COCONUT=CNP0152025",0.2117,0.2242,0.2087,0.2188,0.2333,0.1837,0.3299,0.3166,0.3305,0.2911,0.2616,0.269,0.4072,0.402,0.3658,0.1919,0.2239,0.19,0.1686,0.1495,0.1483,0.4646,0.5868,0.5665,0.1585,0.1814,0.1747,0.5644,0.4749,0.4979,0.2538,0.2676,0.2642,0.273,0.2686,0.2756,0.7003,0.8322,0.7345,0.1406,0.1134,0.1162,0.2854,0.2803,0.2699,0.2517,0.2544,0.2537,0.2476,71.0705:62 85.01158:107 104.10636:337 104.14254:15 105.1003:51 171.11774:89 174.12607:139 184.07315:500 184.13037:11 401.32855:19 469.32706:34 504.34125:63 522.3501:70 522.38654:101
4706,pos_5343,Simple ID,,1,pos,5343,3.712,522.35687,[M+H]+,generic,C26H52NO7P,LysoPC(18:1(9Z)),6.5554,6.5554,LPC 18:1,3,7,522.3569,[M+H]+,521.348139634,-0.0014839,3.356,1-acyl-sn-glycero-3-phosphocholines,YAMUFBLWGFFICM-PTGWMXDISA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCCCC,"HMDB=HMDB0002815,ChEBI=CHEBI:28610;CHEBI:72589,YMDB=YMDB01190;YMDB01810,FooDB=FDB005287;FDB023066,BMDB=BMDB02815,LipidMAPS=LMGP01050030;LMGP01050032;LMGP01050114,Feces=HMDB0002815,Serum=HMDB0002815,UNPD=UNPD65944,BLEXP=BLEXPDB00016081932;BLEXPDB00005313986;BLEXPDB00005313988,COCONUT=CNP0152025",0.2571,0.352,0.2793,0.1951,0.18,0.0841,0.5067,0.5011,0.5162,0.4575,0.2275,0.3334,0.3898,0.4894,0.5728,0.2987,0.3087,0.3112,0.2412,0.2487,0.2541,0.78,0.7243,0.6637,0.2517,0.2828,0.2601,0.8827,0.7694,0.7745,0.3995,0.3788,0.3803,0.3945,0.3866,0.4262,1.369,1.3144,1.3677,0.2035,0.189,0.1884,0.4433,0.4118,0.4521,0.3768,0.4468,0.401,0.4149,88.11163:151 102.1274:141 104.39967:13 184.07359:60 184.11732:21 216.1234:50 522.35272:170
4707,pos_5344,Unknown compound,,1,pos,5344,4.734,522.35834,[M+H]+,,,,,,,,,,,,,,,,,,0.0019,0.01,0.0081,0.0301,0.0248,0.0273,0.0899,0.088,0.0901,0.0753,0.0729,0.0719,0.0792,0.0783,0.0737,0.011,0.0117,0.0138,0.0098,0.0076,0.0076,0.0385,0.092,0.0475,0.035,0.0399,0.0411,0.1634,0.1428,0.1534,0.1014,0.1093,0.1093,0.0935,0.0925,0.1,0.1517,0.1497,0.1468,0.0346,0.0306,0.0214,0.0769,0.0791,0.0801,0.073,0.0739,0.0672,0.0708,104.10741:77 184.07076:412 184.10651:23 327.13528:50 353.27274:52 353.29263:10 393.36066:50 486.31573:144 487.30444:70 505.07611:36 505.39227:185 522.29047:91 522.35706:405 522.42944:89
4708,pos_5356,Unknown compound,,1,pos,5356,9.701,522.48846,[2M+3H2O+2H]+,,,,,,,,,,,,,,,,,,0.0187,0.0215,0.0205,0.0184,0.0157,0.0173,0.0587,0.0572,0.057,0.0473,0.0523,0.0494,0.0564,0.0538,0.0545,0.0071,0.006,7e-4,0,0,0.0055,0.0115,0.0032,0.013,0.0021,5e-4,0,0,0,0.002,0,0,0,0.0021,0.0011,0.0012,0,0,0,0.0021,0.0042,0.001,0.0207,0.0211,0.023,0.0241,0.0227,0.0241,0.0243,170.38867:73 254.25049:54 270.28555:72 294.27698:61 312.28418:32 487.40753:19 522.49109:310
4709,pos_5359,Unknown compound,,1,pos,5359,13.174,522.49689,[M+H]+,,,,,,,,,,,,,,,,,,0.0028,0.0017,0.0032,0.0055,0.0034,0.0032,0.0069,0.0096,0.0086,0.01,0.0121,0.0092,0.0101,0.0079,0.0082,0.0033,0.0072,0.0036,0.002,0.0031,0.0053,0.0114,4e-4,0.0024,0.0507,0.0631,0.0459,0.0392,0.0406,0.0421,0.059,0.05,0.0572,0.0277,0.0341,0.0324,0.1176,0.1119,0.1211,0.1853,0.2026,0.1949,0.0169,0.018,0.015,0.0195,0.0193,0.0196,0.0158,139.11075:162 267.25491:97 318.24042:19 348.3703:29 457.03714:18 522.48877:37 522.52576:451
4710,pos_5361,Simple ID,,1,pos,5361,16.338,522.52606,[M+H]+,generic,C34H67NO2,Cer(m18:1(4E)/16:0),5.3822,5.3822,Unknown,3,6,522.5261,[M+H]+,521.517180384,-0.0016432,2.79,N-acyl amines,OMAZTBDOTJASLA-YZNZDUPNNA-N,O=C(NC(C)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCC,LipidMAPS=LMSP00000004,4e-4,7e-4,0,4e-4,1e-4,0,0,1e-4,3e-4,3e-4,0,2e-4,1e-4,2e-4,2e-4,0,0.0012,1e-4,1e-4,1e-4,4e-4,9e-4,0.001,0,0.0268,0.0138,0.0244,0.0227,0.0241,0.0222,0.056,0.0533,0.0558,0.0208,0.0198,0.0186,0.0269,0.0248,0.0197,0.0189,0.0144,0.0147,0.007,0.0092,0.009,0.0084,0.0095,0.0083,0.0102,256.26273:120 256.5372:21 284.2984:217 285.32932:30 522.52954:133 522.56537:43
4711,pos_5371,Unknown compound,,1,pos,5371,2.547,523.26721,[M+2Na-H]+,,,,,,,,,,,,,,,,,,0.0205,0.0175,0.0199,0.0352,0.0368,0.037,0.0198,0.021,0.019,0.0101,0.0109,0.0105,0.0211,0.0196,0.0227,0.0285,0.0292,0.0275,0.0261,0.0298,0.0299,0.6661,0.6227,0.579,0.1317,0.1418,0.1234,0.044,0.0452,0.043,0.0504,0.0536,0.0537,0.0569,0.0597,0.0595,0.0783,0.0735,0.0794,0.1119,0.1171,0.1168,0.032,0.0305,0.0311,0.0321,0.0339,0.0311,0.0351,220.12701:95 220.14429:19 523.26385:397 523.3548:72
4712,pos_6059,Simple ID,,3,pos,6059,6.315,549.41498,[M+H]+,generic,C33H56O6,cholesteryl beta-D-glucoside,4.4033,4.4033,Unknown,3,10,549.415,[M+H]+,548.407689512,-3.4e-05,2.477,Steroidal glycosides,FSMCJUNYLQOAIM-UQBZCTSOSA-N,OCC1OC(OC2CC3=CCC4C(CCC5(C)C(CCC45)C(C)CCCC(C)C)C3(C)CC2)C(O)C(O)C1O,"ChEBI=CHEBI:17495,FooDB=FDB030726,LipidMAPS=LMST01010173,PlantCyc=CPD-556,UNPD=UNPD137773,BLEXP=BLEXPDB00000440145,NPA=NPA002770,COCONUT=CNP0209517",0,0,0,0.0085,0.0063,0.0098,0.0041,0.0214,0.0078,0.0127,0.0076,0.0059,0.0053,0.0101,0.019,0.0067,0.0025,0.0079,0.0077,0.0099,0.0083,0.015,0.0102,0.0089,0.042,0.0461,0.0434,0.0307,0.0394,0.0363,0.0362,0.0327,0.0347,0.0339,0.0315,0.0356,0.0484,0.0488,0.0514,0.0862,0.0831,0.0899,0.0123,0.0087,0.0205,0.0047,0.0092,0.0108,0.0094,399.35284:21 514.39948:38 548.39526:29 549.19897:16 549.24072:107 549.40857:412 549.47601:11 549.55042:105 549.81671:28 549.84271:34
4713,pos_5394,Unknown compound,,1,pos,5394,17.433,523.47272,[M+H]+,,,,,,,,,,,,,,,,,,0.007,0.0068,0.0086,0.0134,0.0152,0.0133,0.0024,0.0021,0.002,0.0015,0.0024,0.0022,0.0031,0.002,0.0024,0.0251,0.0039,0.0241,0.0489,0.0493,0.0505,0.0295,0.0011,0.0034,0.0037,0.0014,0.0023,0.001,0.0021,5e-4,7e-4,0.0027,0.0029,0.0024,0.0024,0.0012,0.0019,7e-4,8e-4,0.0048,0.0036,0.0043,0.0058,0.0085,0.0084,0.0071,0.0084,0.0073,0.0097,85.10017:163
4714,pos_9632,Simple ID,,3,pos,9632,11.029,664.49194,[M+H]+,generic,C35H70NO8P,PE(15:0/15:0),7.131,7.131,PE 30:0|PE 15:0_15:0,3,11,664.4919,[M+H]+,663.48390483,-0.0007187,3.781,Phosphatidylethanolamines,SKVKIGSFTGVBOX-MGBGTMOVSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCC,"HMDB=HMDB0008889,FooDB=FDB026079,BMDB=BMDB08889,LipidMAPS=LMGP02010106,COCONUT=CNP0194689",1.4195,1.3993,1.4744,1.8151,1.7734,1.7564,2.9394,2.9932,2.8965,2.3576,2.4704,2.3632,3.8589,3.7507,3.8659,1.9149,1.9944,1.9381,1.0597,1.1066,1.1471,0.1164,0.0624,0.0359,2.4543,2.1327,2.2077,1.7263,1.8954,1.7907,1.4695,1.4374,1.4473,2.0616,2.0529,1.9033,0.8521,0.7368,0.8952,0.9476,1.2111,1.2977,2.365,2.4315,2.5032,2.4463,2.5178,2.4754,2.5335,95.08446:164 109.09927:30 111.11801:269 111.14733:13 225.21548:25 268.2616:54 440.27466:75 523.47266:5849 524.47931:383 525.10535:11 664.48999:861
4715,pos_5414,Simple ID,,1,pos,5414,5.13,524.37213,[M+H]+,generic,C26H54NO7P,LysoPC(18:0),7.1914,7.1914,LPC 18:0/0:0,3,13,524.3721,[M+H]+,523.363789698,-0.0010338,3.611,1-acyl-sn-glycero-3-phosphocholines,IHNKQIMGVNPMTC-RUZDIDTESA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCC,"HMDB=HMDB0010384,ChEBI=CHEBI:73858,YMDB=YMDB01187,FooDB=FDB027535,BMDB=BMDB10384,LipidMAPS=LMGP01050026,Urine=HMDB0010384,Saliva=HMDB0010384,Feces=HMDB0010384,CSF=HMDB0010384,Serum=HMDB0010384,UNPD=UNPD115977,BLEXP=BLEXPDB00000086556,COCONUT=CNP0241659",0.7152,0.6688,0.7384,1.4185,1.3766,1.4037,2.4333,2.4724,2.4148,1.6864,1.8421,1.7122,1.8461,1.7648,1.8801,0.1676,0.1638,0.1708,0.2314,0.2659,0.2617,0.0442,0.0309,0.0174,3.9615,4.2385,4.2175,2.8599,2.5942,2.7034,4.0241,4.0667,4.0501,2.1735,2.1344,2.3091,5.4271,5.3696,5.3718,1.8419,2.2763,2.196,1.6496,1.6434,1.6943,1.6733,1.7321,1.676,1.699,86.09685:125 86.1227:11 104.10693:671 104.3272:17 183.93951:14 184.07401:1359 184.58905:12 185.07567:43 488.31378:42 506.36029:188 524.36768:594 524.53973:24 524.73883:15
4716,pos_5417,Simple ID,,1,pos,5417,7.788,524.37268,[M+H]+,generic,C26H54NO7P,LysoPC(18:0),6.7081,6.7081,LPC 18:0,3,11,524.3727,[M+H]+,523.363789698,-0.0016338,3.44,1-acyl-sn-glycero-3-phosphocholines,IHNKQIMGVNPMTC-RUZDIDTESA-N,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCC,"HMDB=HMDB0010384,ChEBI=CHEBI:73858,YMDB=YMDB01187,FooDB=FDB027535,BMDB=BMDB10384,LipidMAPS=LMGP01050026,Urine=HMDB0010384,Saliva=HMDB0010384,Feces=HMDB0010384,CSF=HMDB0010384,Serum=HMDB0010384,UNPD=UNPD115977,BLEXP=BLEXPDB00000086556,COCONUT=CNP0241659",0.0049,0.0078,0,0.0183,0.0177,0.0178,0.022,0.0192,0.0213,0.0186,0.0191,0.0197,0.0185,0.0189,0.0184,0.0023,0.0023,4e-4,0.0034,0.0044,0.0029,0.0197,0.0012,0.0081,0.1598,0.1692,0.1735,0.0861,0.081,0.0875,0.1485,0.1493,0.1446,0.0897,0.0903,0.0956,0.1914,0.205,0.1943,0.1122,0.1017,0.1024,0.0485,0.0485,0.0472,0.0442,0.0444,0.0472,0.0454,106.07589:49 184.0712:97 293.24615:25 299.2706:155 360.24902:51 506.3649:77 507.38754:32 524.37549:404 524.43451:51 524.47662:108 524.73029:18
4717,pos_5425,Unknown compound,,1,pos,5425,10.693,524.50476,[2M+3H2O+2H]+,,,,,,,,,,,,,,,,,,0.11,0.1038,0.1222,0.0846,0.1027,0.0982,0.2188,0.2134,0.2026,0.2679,0.2971,0.2783,0.1457,0.1409,0.1469,0,0,0,0,0,0,0.0486,0.054,0.0451,0.0415,0.026,0.0271,0.1135,0.1365,0.1204,0.0467,0.0431,0.0339,0.0025,0,0.0034,0.007,0.0097,0.0127,0,0,0.0018,0.1433,0.157,0.1372,0.1368,0.1495,0.1478,0.1645,69.06879:140 95.08543:155 109.0985:128 254.25:103 266.28314:56 270.28061:92 278.24863:31 284.29205:14 440.44742:33 524.50214:643
4718,pos_5427,Unknown compound,,1,pos,5427,13.544,524.54108,[M+2H]+,,,,,,,,,,,,,,,,,,0.0179,0.0152,0.02,0.0149,0.0151,0.0143,0.0402,0.0402,0.0389,0.0445,0.0527,0.0494,0.0286,0.027,0.0269,0.0102,0.0107,0.0115,0.008,0.0085,0.0086,0.0024,2e-4,0.0054,0.121,0.1473,0.1152,0.17,0.1746,0.1688,0.1154,0.1208,0.1105,0.0743,0.07,0.0725,0.0877,0.082,0.0965,0.1098,0.1166,0.1166,0.0481,0.0488,0.0468,0.0496,0.0526,0.0545,0.0586,154.13112:226 154.16068:14 256.26538:52 268.30087:140 286.31137:200 286.3623:12 506.52261:27 524.54272:501 524.75537:39
4719,pos_5434,Unknown compound,,1,pos,5434,4.473,525.34021,[M+Na]+,,,,,,,,,,,,,,,,,,0.0945,0.0842,0.0971,0.124,0.1212,0.1225,0.0477,0.0521,0.0491,0.0565,0.0635,0.059,0.0515,0.0471,0.0516,0.0241,0.0407,0.0266,0.0194,0.0166,0.0158,0.0023,0.003,0.0116,0.0153,0.0183,0.0141,0.0316,0.0247,0.0332,0.0018,0,0,7e-4,7e-4,8e-4,0,0,0,0.0244,0.0213,0.0207,0.0437,0.0447,0.0464,0.0443,0.0456,0.0493,0.0481,185.07628:73 507.3573:98 525.35986:362 525.42834:58
4720,pos_5435,Unknown compound,,1,pos,5435,4.593,525.34161,[M+H]+,,,,,,,,,,,,,,,,,,0.125,0.1159,0.1317,0.1041,0.0981,0.0954,0.0304,0.0521,0.0491,0.0371,0.0442,0.0395,0.0515,0.03,0.0516,0.0406,0.0407,0.0409,0.0194,0.0227,0.0259,0,0.005,0.0089,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.0039,0,0.0018,0.0437,0.0447,0.0464,0.0443,0.0463,0.0493,0.0305,255.17169:27 525.34052:396 525.52002:11
4721,pos_5457,Simple ID,,1,pos,5457,2.175,526.29272,[M+H]+,generic,C27H44NO7P,"LysoPE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",5.6176,5.6176,LPE 22:6,3,15,526.2927,[M+H]+,525.285539378,0.0001158,2.993,1-acyl-sn-glycero-3-phosphoethanolamines,XEVRBOQZSXWGQO-PAUXXPOVSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC,"HMDB=HMDB0011526,ChEBI=CHEBI:72747,FooDB=FDB028242,BMDB=BMDB11526,LipidMAPS=LMGP02050013,Serum=HMDB0011526,BLEXP=BLEXPDB00058177714,COCONUT=CNP0097907",0.0136,0.0121,0.0143,0.0257,0.026,0.0285,0.056,0.0553,0.0527,0.0382,0.0416,0.0392,0.0338,0.032,0.035,0.0061,0.0036,0.0066,0.0166,0.0167,0.0191,0.0227,0.0073,0,0.0193,0.018,0.0155,0.0421,0.0461,0.0419,0.0541,0.0523,0.0547,0.0225,0.0222,0.0241,0.0073,0.0096,0.0102,0.0201,0.0172,0.0165,0.0213,0.026,0.0248,0.0258,0.0274,0.0269,0.027,105.07076:94 119.62155:22 285.18652:59 334.72156:191 375.77377:43 383.50241:27 385.27435:580 386.27957:140 386.50342:18 526.27667:15 526.35217:249 526.39764:79 526.44067:16 526.60376:10 526.65161:22
4722,pos_5469,Unknown compound,,1,pos,5469,3.432,526.43262,[M+H]+,,,,,,,,,,,,,,,,,,0.0089,0.01,0.0118,0.0154,0.0113,0.0127,0.0072,0.01,0.0092,0.0046,0.0032,0.0049,0.012,0.0075,0.0148,0.0179,0.0183,0.0137,0.0122,0.0127,0.0206,0.4243,0.3962,0.3918,0.0185,0.0193,0.0216,0.013,0.0103,0.0066,0.1813,0.1824,0.1774,0.014,0.0119,0.0083,0.0195,0.0186,0.019,0.022,0.0244,0.0272,0.0262,0.0275,0.0266,0.0248,0.0261,0.0276,0.0272,284.18207:66 327.19763:178 328.20712:17 509.39612:74 526.20435:23 526.43335:331
4723,pos_5471,Unknown compound,,1,pos,5471,9.753,526.4776,[M+H]+,,,,,,,,,,,,,,,,,,0.0425,0.044,0.0477,0.0412,0.0398,0.0415,0.0186,0.0209,0.0124,0.031,0.0316,0.0313,9e-4,0.0029,0,0.0037,0.0156,9e-4,0.0045,0,0,0.0105,0.0089,0.0065,8e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0.0066,0.0061,0.0071,0.0032,0.0122,0.0035,0.0084,0.0117,67.05307:165 109.0998:164 109.12504:18 109.1414:10 312.25476:45 326.26538:42 330.26089:219 384.55902:36 508.47382:256 526.46332:70
4724,pos_5472,Unknown compound,,1,pos,5472,9.309,526.47888,[M+H]+,,,,,,,,,,,,,,,,,,0.0092,0.0105,0.0106,0.0075,0.0081,0.0077,0.0156,0.0151,0.0143,0.0174,0.0213,0.0198,0.0177,0.0157,0.0165,0.0106,0.0084,0.0118,0.0116,0.0062,0.0095,0.0168,0.0257,0.0184,0.0268,0.0271,0.0254,0.0221,0.0234,0.023,0.0218,0.021,0.0211,0.0084,0.013,0.0154,0.0207,0.0231,0.0167,0.0199,0.021,0.0303,0.015,0.0144,0.0156,0.0151,0.0165,0.0159,0.0159,57.06741:94 76.0387:264 121.09618:78 177.10094:81 284.22791:165 298.23724:49 312.25192:234 330.26431:32 526.35413:118
4725,pos_5473,Unknown compound,,1,pos,5473,9.507,526.48145,[M+H]+,,,,,,,,,,,,,,,,,,0.0188,0.0186,0.0173,0.0175,0.0155,0.0169,0.0194,0.0209,0.0198,0.025,0.0265,0.0278,0.0187,0.017,0.0169,0.0232,0.0239,0.0246,0.0198,0.0211,0.0202,0.0229,0.032,0.0251,0.0103,0.0091,0.0209,0.0088,0.009,0.0097,0.0062,0.0146,0.0011,0.0015,0,0.0048,0.0104,0.014,0.0106,0.0341,0.0172,0.0121,0.0173,0.018,0.0181,0.0161,0.0165,0.0183,0.0201,55.05204:57 81.07045:197 81.09549:19 95.07983:35 97.09269:70 97.10425:14 110.25787:12 121.09928:12 252.23:107 252.26764:10
4726,pos_9797,Unknown compound,,3,pos,9797,4.965,669.47351,[M+H]+,,,,,,,,,,,,,,,,,,0.0268,0.0265,0.0263,0.0142,0.0119,0.014,0.0116,0.0114,0.0127,0.0145,0.0146,0.0147,0.0158,0.0137,0.0125,0.0478,0.051,0.0479,0.0331,0.0335,0.0337,0,0.0039,0,0.0082,0.0035,0.0031,0.0067,0.0058,0.0017,0.0052,0.0048,0.0045,0.0031,0.0059,0.0048,0.0015,0.0031,0.0036,0.0084,0.0084,0.0073,0.0144,0.0148,0.014,0.0148,0.016,0.014,0.0151,177.16193:137 295.18811:68 601.40411:130 651.4519:66 668.95148:505 669.04871:10 669.34906:75 669.41248:42 669.48865:54
4727,pos_5477,Simple ID,,1,pos,5477,14.041,526.51965,[M+H]+,generic,C33H67NO3,Cer(d18:0/15:0),4.8158,4.8158,Unknown,3,22,526.5197,[M+H]+,525.512095004,-0.0003285,3.05,Long-chain ceramides,IZHDCKVGRKOGIB-ZBSZVIOYNA-N,O=C(NC(CO)C(O)CCCCCCCCCCCCCCC)CCCCCCCCCCCCCC,LipidMAPS=LMSP02020021,6e-4,0.001,0.0013,2e-4,3e-4,2e-4,0.001,0.0016,0.0014,9e-4,8e-4,7e-4,6e-4,0.0013,8e-4,6e-4,6e-4,4e-4,5e-4,3e-4,1e-4,4e-4,0.0087,0.0031,0.0111,0.0108,0.0101,0.0236,0.0197,0.0209,0.0101,0.0103,0.0095,0.0054,0.006,0.0051,0.108,0.1148,0.1071,0.0428,0.0478,0.0454,0.0078,0.0076,0.0065,0.0062,0.0073,0.0067,0.008,97.09935:45 97.11005:10 97.50124:16 111.1129:18 115.07426:100 179.14197:160 207.16766:27 245.22679:104 255.32584:17 291.26782:96 323.29013:59 328.4852:10 375.36429:18 393.3757:63 441.44559:104 459.46155:212 459.50793:11 472.48151:24 477.46564:401 479.54767:36 479.5726:10 509.49338:482
4728,pos_5478,Simple ID,,1,pos,5478,12.144,526.51978,[M+H]+,generic,C33H67NO3,Cer(d18:0/15:0),4.8968,4.8968,Cer 33:0;O2|Cer 17:0;O2/16:0,3,10,526.5198,[M+H]+,525.512095004,-0.0004285,2.637,Long-chain ceramides,IZHDCKVGRKOGIB-ZBSZVIOYNA-N,O=C(NC(CO)C(O)CCCCCCCCCCCCCCC)CCCCCCCCCCCCCC,LipidMAPS=LMSP02020021,0.0234,0.0232,0.026,0.0309,0.0311,0.028,0.0618,0.0601,0.0619,0.0617,0.0659,0.0617,0.0554,0.0546,0.055,0.0323,0.0318,0.034,0.0169,0.0189,0.0181,0.0142,0.0164,0.0276,0.2547,0.2691,0.2682,0.0901,0.094,0.0907,0.0748,0.0726,0.0761,0.0343,0.036,0.0378,0.2073,0.1987,0.2062,0.2487,0.2385,0.229,0.0503,0.0504,0.0541,0.0543,0.0574,0.0531,0.0561,240.27:92 252.26573:108 256.26556:48 270.28522:28 270.30875:29 288.29147:81 327.2012:88 508.50867:421 509.26877:15 526.52887:171
