cluster,selected_feature,annotation_result,annotation_warning,cluster.size,source,Alignment.ID,Average.Rt.min.,Average.Mz,Adduct.type,level,Formula,Structure,Total.score,Final.score,Title,MS1.count,MSMS.count,PRECURSORMZ,PRECURSORTYPE,Theoretical.mass,Mass.error,Formula.score,Ontology,InChIKey,SMILES,Links,Chow..1,Chow..2,Chow..3,Chow..4,Chow..5,Chow..6,Chow..7,Chow..8,Chow..9,Chow..10,Chow..11,Chow..12,Chow..13,Chow..14,Chow..15,Chow..16,Chow..17,Chow..18,Chow..19,Chow..20,Chow..21,Blank.1,Blank.2,Blank.3,High.Fat..1,High.Fat..2,High.Fat..3,High.Fat..4,High.Fat..5,High.Fat..6,High.Fat..7,High.Fat..8,High.Fat..9,High.Fat..10,High.Fat..11,High.Fat..12,High.Fat..13,High.Fat..14,High.Fat..15,High.Fat..16,High.Fat..17,High.Fat..18,QC.1,QC.2,QC.3,QC.4,QC.5,QC.6,QC.7,MS.MS.spectrum
3221,pos_2447,Unknown compound,,1,pos,2447,7.692,250.0728,[M+H]+,,,,,,,,,,,,,,,,,,0.0043,0.0022,0.001,0.0021,0.0015,0.0029,0.0434,0.0488,0.0569,0.0234,0.0243,0.0256,0.0431,0.0452,0.0403,0.0015,0.0055,0.0044,0.0049,0.0043,0.0061,0.0253,0.0327,0.0228,4e-4,0.0013,0.001,0.0027,1e-4,0.0033,0.0032,0.0053,0.0054,9e-4,0.005,0.0031,0.0017,0.0047,0.0021,0.005,0.0029,0.0027,0,9e-4,0.0012,7e-4,0.0015,0.0044,0.0017,71.04861:22 74.49099:57 75.02426:86 106.06477:252 106.09017:17 114.04967:52 120.4286:31 121.08604:31 152.09163:238 155.10417:17 178.08533:143 180.06238:76 190.08519:27 235.09654:55 250.10674:657 250.1814:10 250.30383:16
3222,pos_2457,Simple ID,,1,pos,2457,14.622,250.1541,[M+H]+,generic,C13H19N3O2,"N-[2-(dimethylamino)ethyl]-2-oxo-1H,2H,5H,6H,7H-cyclopenta[b]pyridine-3-carboxamide",5.7058,5.7058,Unknown,3,3,250.1541,[M+H]+,249.147726848,0.0009033,3.388,Pyridinecarboxamides,XFEOJWKOBCUCMR-UHFFFAOYSA-N,O=C1NC2=C(C=C1C(=O)NCCN(C)C)CCC2,COCONUT=CNP0244196,0.0409,0.0427,0.0403,0.0651,0.0639,0.0728,0.0201,0.0254,0.0284,0.0264,0.0252,0.0252,0.024,0.0209,0.024,0.02,0.0308,0.028,0.0144,0.0115,0.0098,0.0053,0.0091,0.0033,0.0029,0.0047,0.0025,0.0039,0.0055,0.0018,0.006,0.0024,3e-4,0.0022,0.0035,5e-4,0.0021,0.0022,0.0031,0.0015,0.0044,0.0019,0.0226,0.0228,0.0219,0.0255,0.0256,0.0247,0.0198,70.06474:73 72.21014:33 179.07985:369
3223,pos_3670,Simple ID,Other possible annotated peaks for this cluster.,2,pos,3670,8.967,311.16022,[M+H]+,generic,C15H22N2O5,"methyl [(3-{[5-(2-hydroxyethyl)-1,2-oxazol-3-yl]methyl}-2,2-dimethylcyclobutyl)carbamoyl]formate",5.0509,5.0509,Unknown,3,16,311.1602,[M+H]+,310.152871804,-5.17e-05,3.132,Alpha amino acids and derivatives,GWOGQIQOCKBKDG-UHFFFAOYSA-N,O=C(OC)C(=O)NC1CC(CC2=NOC(=C2)CCO)C1(C)C,COCONUT=CNP0396259,0.0484,0.0456,0.0421,0.0478,0.0482,0.0548,0.0588,0.0511,0.053,0.0741,0.0703,0.0703,0.0542,0.0503,0.0594,0.0531,0.0592,0.0526,0.0729,0.0525,0.0575,0.0038,0.0479,0.017,0.0045,0.0031,0.0062,0.003,0.003,0.0057,0.0045,0.0033,0.0053,0.0035,0.0076,0.0029,0.013,0.013,0.0078,0.02,0.0154,0.0167,0.046,0.0356,0.0395,0.0433,0.0491,0.0417,0.0435,70.41862:14 78.03358:179 96.04264:105 100.07605:75 108.04436:110 109.10329:140 136.03963:590 136.10149:17 137.04189:73 156.07822:60 173.04434:172 212.17662:100 226.15692:73 265.15582:75 270.08582:206 270.14899:15
3224,pos_2461,Simple ID,,1,pos,2461,1.474,250.18019,[M+H]+,generic,C15H23NO2,Alprenolol,5.3977,5.3977,Unknown,3,16,250.1802,[M+H]+,249.172878976,-4.46e-05,3.363,Phenol ethers,PAZJSJFMUHDSTF-UHFFFAOYSA-N,OC(COC=1C=CC=CC1CC=C)CNC(C)C,"HMDB=HMDB0015004,ChEBI=CHEBI:51211,DrugBank=DB00866,SMPDB=PW_C009320,STOFF=STOFF_2555,Urine=HMDB0015004,Serum=HMDB0015004,BLEXP=BLEXPDB00000002119,COCONUT=CNP0284104",0.5172,0.5309,0.4952,0.4506,0.4396,0.4462,0.0084,0.0081,0.0143,0.0112,0.0114,0.0181,0.0187,0.0155,0.0167,0.4359,0.4507,0.4181,0.3395,0.3357,0.3243,0.0526,0.0664,0.0218,0.0136,0.0133,0.0094,0.0087,0.0078,0.0095,0.0055,0.0048,0.008,0.0023,0.0064,0.0098,0.0071,0.0109,0.009,0.0104,0.0085,0.0059,0.0873,0.0924,0.0847,0.0847,0.0879,0.0866,0.0927,55.05256:109 55.76987:30 79.05357:221 79.07474:22 101.06002:66 150.12633:99 150.34489:19 151.13026:103 165.13274:77 166.15601:64 173.13246:42 183.11107:61 224.1628:72 250.17934:732 250.276:35 250.43599:28
3225,pos_2463,Unknown compound,,1,pos,2463,9.414,251.10051,[M+H]+,,,,,,,,,,,,,,,,,,0.007,0.0053,0.0017,0.0032,0.0045,0.0049,0.0287,0.0356,0.0306,0.0304,0.0325,0.0334,0.0457,0.0477,0.0488,0.0208,0.0103,0.0091,0.0104,0.0065,0.0036,0.0574,0,0.0149,0.0878,0.0892,0.1234,0.0301,0.0305,0.0351,0.0407,0.0407,0.0453,0.0712,0.0743,0.0757,0.1166,0.1254,0.125,0.1858,0.1872,0.1958,0.0201,0.0269,0.0286,0.0293,0.0253,0.0249,0.0273,128.0699:146 128.11972:10 154.04901:143 155.04851:63 161.68358:18 182.24115:15 193.09756:103 209.12752:140 223.11417:36 251.09682:252
3226,pos_3936,Simple ID,Other possible annotated peaks for this cluster.,3,pos,3936,13.117,325.11319,[M+K]+,generic,C17H22N2S,thenalidine,4.4822,4.4822,Unknown,3,10,325.1132,[M+K]+,286.150369704,0.0003278,2.915,Dialkylarylamines,KLOHYVOVXOUKQI-UHFFFAOYSA-N,S1C=CC=C1CN(C=2C=CC=CC2)C3CCN(C)CC3,"ChEBI=CHEBI:135187,DrugBank=DB04826,STOFF=STOFF_1396,BLEXP=BLEXPDB00000027901",0.1215,0.1193,0.1311,0.0507,0.0447,0.0543,0.0267,0.0276,0.0258,0.0255,0.0259,0.0266,0.0374,0.0366,0.0313,0.2282,0.2153,0.2376,0.2464,0.2506,0.2482,0.0138,0.0849,0.0561,0.0058,0.0058,0.0089,0.0034,0.0085,0.0048,0.0046,0.0056,0.003,0.005,0.0019,0.004,0.0107,0.0098,0.0133,0.0368,0.0339,0.0327,0.0312,0.0451,0.0367,0.0463,0.0354,0.0396,0.0356,69.03358:77 158.08435:14 178.08734:111 197.03575:259 210.07611:57 224.38809:48 225.13353:51 290.11969:27 325.16751:24 325.19467:165
3227,pos_2468,Unknown compound,,1,pos,2468,10.82,251.1364,[M+H]+,,,,,,,,,,,,,,,,,,0.0053,0.0084,0.0051,0.0029,0.004,0.0051,0.1269,0.1161,0.0881,0.0596,0.0973,0.1145,0.0701,0.1597,0.1521,0.0039,0.0103,0.0038,0.011,0.0044,0.0067,8e-4,0.0473,0.0214,0.0036,0.0048,0.0038,0.0457,0.0675,0.0649,0.0284,0.0215,0.026,0.0142,0.0148,0.0112,0.0082,0.0102,0.0123,0.0134,0.0092,0.0074,0.0602,0.0937,0.0932,0.0832,0.0819,0.0805,0.0871,72.08217:158 123.05511:67 193.06422:206 251.13768:171
3228,pos_2469,Simple ID,,1,pos,2469,13.722,251.13905,[M+H]+,generic,C13H18N2O3,Paucine,5.2227,5.2227,Unknown,3,7,251.1391,[M+H]+,250.131742436,-8.11e-05,3.271,Hydroxycinnamic acids and derivatives,KTZNZCYTXQYEHT-XQRVVYSFSA-N,OC(=NCCCCN)C=CC1=CC=C(O)C(O)=C1,"HMDB=HMDB0029876;HMDB0139529;HMDB0139613,KNApSAcK=C00002719,ChEBI=CHEBI:17417;CHEBI:58138,FooDB=FDB001105,NANPDB=NANPDB_3810;NANPDB_3811,UNPD=UNPD143436;UNPD72967;UNPD222007,COCONUT=CNP0248840",0.0721,0.0679,0.0641,0.0612,0.058,0.0591,0.0479,0.0416,0.0477,0.0475,0.0383,0.0444,0.0312,0.0362,0.033,0.026,0.0212,0.0245,0.0338,0.0334,0.036,0.0041,0.0032,0.0441,0.0268,0.0188,0.0237,0.0181,0.0245,0.011,0.0159,0.0204,0.0157,0.0162,0.0155,0.0086,0.0219,0.0257,0.0288,0.0361,0.0412,0.0331,0.039,0.0416,0.0393,0.0376,0.0409,0.044,0.04,55.05363:72 68.04864:61 70.06442:74 82.06356:81 84.08022:462 84.33373:45 85.08238:126
3229,pos_2471,Simple ID,Other possible annotated peaks for this cluster.,4,pos,2471,15.255,251.15034,[M+H]+,generic,C12H18N4O2,UNPD215765,5.1134,5.1134,Unknown,3,17,251.1503,[M+H]+,250.142975816,-4.77e-05,3.193,Alpha amino acids and derivatives,QYFSHTYKVAOVJM-UWVGGRQHSA-N,O=C1NC(C(=O)NC1CC=2N=CNC2)CC(C)C,"UNPD=UNPD215765,NPA=NPA018556,COCONUT=CNP0125082",0.0017,0.0012,7e-4,0.0019,0.0031,0.0016,0.0534,0.0564,0.0575,0.0564,0.058,0.0664,0.0655,0.0769,0.0742,0.0012,0.002,0.0028,0.0024,0.0014,0.002,0.0174,0.0056,0.015,9e-4,0.0014,0.0012,0.0036,0.001,0.0025,0.0018,0.0018,0.0016,0.0018,9e-4,0.0041,0.0036,0.002,5e-4,0.0015,0.001,0.0015,0.0316,0.027,0.0263,0.0339,0.0317,0.025,0.0338,58.06489:231 84.08114:181 84.10414:12 97.02659:51 97.50391:21 124.07626:255 129.09956:49 132.58849:124 150.10954:29 162.12399:143 162.1394:45 167.08177:221 167.11592:11 176.12047:202 218.13281:80 242.64311:71 251.11726:10
3230,pos_2473,Simple ID,Other possible annotated peaks for this cluster.,2,pos,2473,16.662,251.16074,[M+H]+,generic,C10H22N2O5,"6,10-diamino-2,3,5-trihydroxydecanoic acid",4.761,4.761,Unknown,3,14,251.1607,[M+H]+,250.152871804,-0.0005517,2.817,Medium-chain hydroxy acids and derivatives,QTSYLHMNCMQLOC-UHFFFAOYSA-N,O=C(O)C(O)C(O)CC(O)C(N)CCCCN,COCONUT=CNP0269493,0.0352,0.0441,0.038,0.0141,0.017,0.0179,0.0663,0.0609,0.0736,0.0825,0.0686,0.076,0.0632,0.0698,0.06,0.0167,0.0198,0.0161,0.0245,0.0249,0.0196,0.0321,0.0689,0.0275,0.0365,0.0345,0.0363,0.0597,0.0519,0.0563,0.0393,0.0415,0.0432,0.0245,0.0235,0.0278,0.0266,0.0307,0.033,0.0499,0.0531,0.0485,0.0697,0.0737,0.0644,0.0712,0.0712,0.0691,0.0653,60.05733:67 72.0795:330 72.116:10 110.07318:115 110.08669:34 130.08563:51 130.10384:11 138.07944:21 152.96892:43 162.07822:56 199.11861:92 211.14709:16 234.13513:94 251.16061:102
3231,pos_2476,Simple ID,,1,pos,2476,17.583,251.16704,[M+H]+,generic,C12H26O3S,tert-Dodecanethiol,3.6871,3.6871,Unknown,3,6,251.167,[M+H]+,250.160265692,0.0005421,2.385,Organosulfonic acids,RTNKZOXJJVGPBK-UHFFFAOYSA-N,O=S(=O)(O)C(CCC)(CCCC)CCCC,STOFF=STOFF_3038,0.011,0.0112,0.009,0.0054,0.0048,0.0041,0.014,0.0144,0.0139,0.0084,0.0131,0.008,0.0057,0.008,0.008,0.0059,0.0076,0.0107,0.01,0.0081,0.012,0.0181,0.0573,0.0535,0.0215,0.0259,0.0275,0.0703,0.0715,0.0695,0.032,0.0312,0.0402,0.0197,0.0137,0.0224,0.0188,0.0123,0.0244,0.02,0.0159,0.0183,0.0152,0.0156,0.0117,0.0193,0.0209,0.0153,0.0178,70.06521:299 70.08775:25 70.18088:33 71.05898:604 198.35379:34 242.6524:58
3232,pos_2478,Simple ID,Other possible annotated peaks for this cluster.,2,pos,2478,2.216,251.17471,[M+H]+,generic,C14H22N2O2,3-Hydroxylidocaine,5.1814,5.1814,Unknown,3,26,251.1747,[M+H]+,250.168127944,0.0007044,3.15,Alpha amino acid amides,PMGUCIDDSCRAMY-UHFFFAOYSA-N,O=C(NC=1C(=CC=C(O)C1C)C)CN(CC)CC,"HMDB=HMDB0060655,ChEBI=CHEBI:80567,SMPDB=PW_C040576,Urine=HMDB0060655,Serum=HMDB0060655,PubChem=161824,BLEXP=BLEXPDB00000161824",0.2593,0.2498,0.25,0.2566,0.2106,0.2492,0.0034,0.0062,0.01,0.0055,0.0092,0.006,0.0138,0.0097,0.0128,0.1582,0.1629,0.1534,0.1205,0.119,0.129,0.0145,0.008,0.0365,0.0106,0.0085,0.0111,0.0022,0.0041,0.0036,0.0037,0.0089,0.0077,0.0037,0.0067,0.0116,0.0063,0.0036,0.0053,0.0056,0.0055,0.0124,0.0637,0.0691,0.062,0.0616,0.0631,0.0533,0.0579,69.03244:36 91.05298:169 101.05959:38 105.07016:120 107.08479:39 108.04263:46 116.07101:90 117.05723:31 137.04643:101 150.09024:31 150.25479:18 173.34691:17 185.11592:144 189.06392:126 212.1963:17 218.12498:146 218.16702:10 219.07629:190 233.15198:35 234.11613:53 235.14687:160 236.08592:205 249.19734:43 251.1003:74 251.17622:661 251.21011:905
3233,pos_2484,Simple ID,,1,pos,2484,2.174,251.21156,[M+H]+,generic,C15H26N2O,UNPD133803,5.765,5.765,Unknown,3,20,251.2116,[M+H]+,250.204513452,0.0001899,3.244,Quinolizidines,KJKWXYLYSOFPNP-YYOROJOZNA-N,OC1CCCN2CC3CC(CC4NCCCC43)C21,"UNPD=UNPD133803,COCONUT=CNP0254792",0.3063,0.3117,0.3279,0.2438,0.2364,0.2392,0.1201,0.1205,0.1075,0.1099,0.102,0.119,0.1309,0.1205,0.1326,0.1674,0.1674,0.1754,0.1623,0.1731,0.1783,0.0406,0,0.0469,0,0.0031,0.0014,0,0.0014,8e-4,0,0,0.0019,0,0,0.0015,0,0,0,2e-4,6e-4,0,0.0971,0.0913,0.1009,0.0878,0.1002,0.1166,0.0927,55.05379:351 59.04984:80 72.08097:18 91.0536:260 94.06679:185 94.09103:13 114.09084:98 125.09287:25 135.09018:169 135.11792:25 136.06223:601 136.10555:20 138.12718:172 147.08948:25 152.10478:70 191.10388:37 196.09486:86 231.67883:38 250.19827:44 251.21075:716
3234,pos_2487,Simple ID,,1,pos,2487,2.043,252.10898,[M+H]+,generic,C10H13N5O3,Deoxyadenosine,6.0458,6.0458,Cordycepin,3,15,252.109,[M+H]+,251.101839276,0.0001157,3.329,Purine 2'-deoxyribonucleosides,OLXZPDWKRNYJJZ-YUZWJPFSNA-N,OCC1OC(N2C=NC=3C(=NC=NC32)N)CC1O,"HMDB=HMDB0000101,KNApSAcK=C00019281,ChEBI=CHEBI:17256,SMPDB=PW_C000068,YMDB=YMDB00503,T3DB=T3D4958,FooDB=FDB021894,BMDB=BMDB00101,Urine=HMDB0000101,ECMDB=ECMDB00101,Serum=HMDB0000101,PubChem=13730;636,PlantCyc=DEOXYADENOSINE,UNPD=UNPD148912;UNPD177483,BLEXP=BLEXPDB00000000636,COCONUT=CNP0224071",0.59,0.524,0.639,0.202,0.1891,0.2044,0.1818,0.1813,0.1828,0.1358,0.14,0.1339,0.1706,0.1678,0.1608,0.0655,0.0522,0.0542,0.0367,0.038,0.0456,0.0063,0.0084,0.0404,0.024,0.0233,0.0251,0.0163,0.0245,0.0124,0.0047,0.0055,0.0022,0.0047,0.0045,0.0051,0.0276,0.0255,0.0228,0.0234,0.0165,0.0202,0.1861,0.1904,0.1958,0.1909,0.1957,0.1881,0.1895,73.0293:57 107.08358:38 117.05424:295 136.06204:1131 136.3575:15 136.65366:22 137.06427:88 147.28722:23 159.06854:106 160.42624:12 175.05406:39 181.12988:98 192.09894:85 193.12228:83 252.21318:140
3235,pos_2493,Unknown compound,,1,pos,2493,9.608,252.14754,[M+H]+,,,,,,,,,,,,,,,,,,0.0281,0.027,0.0245,0.0691,0.068,0.0705,0.0113,0.0081,0.0137,0.0076,0.0136,0.0112,0.0152,0.0085,0.0107,0.0537,0.055,0.0507,0.0471,0.0393,0.0442,0.0525,0.0104,0.0217,0.0147,0.0177,0.016,0.0061,0.0063,0.0074,0.0268,0.0246,0.023,0.045,0.0386,0.0504,0.0068,0.0109,0.0111,0.0198,0.016,0.0188,0.0199,0.0205,0.0126,0.0242,0.0161,0.0211,0.0177,136.07535:284 152.06842:109 236.18697:95 236.22995:11 237.11833:83 252.11858:88 252.17383:144
3236,pos_4189,Simple ID,Other possible annotated peaks for this cluster.,3,pos,4189,14.412,335.17435,[M+H]+,generic,C13H26N4O4S,N(6)-(L-homocysteinyl)-L-lysyl-L-alanine,5.6666,5.6666,Unknown,3,10,335.1743,[M+H]+,334.167476312,0.0004528,3.522,Dipeptides,QAVAJALPZPZBJL-GUBZILKMSA-N,O=C(O)C(NC(=O)C(N)CCCCNC(=O)C(N)CCS)C,"ChEBI=CHEBI:61874,BLEXP=BLEXPDB00052921590",0.0136,0.0122,0.0152,0.0188,0.0128,0.0164,0.0106,0.0107,0.0101,0.0114,0.0098,0.013,0.0107,0.0102,0.011,0.0044,0.0065,0.0041,0.004,0.0053,0.0048,0.0036,0.0051,0.024,0.0753,0.0725,0.0812,0.0576,0.0507,0.0515,0.0704,0.075,0.0634,0.1032,0.1028,0.1041,0.0381,0.0424,0.0431,0.0589,0.0504,0.0581,0.0214,0.0265,0.0225,0.0306,0.0258,0.028,0.0271,72.08073:182 85.10149:28 113.06934:209 129.10255:280 129.14394:12 130.08804:85 186.12427:255 186.18045:11 196.09805:20 204.13426:86
3237,pos_2515,Simple ID,,1,pos,2515,4.42,254.13857,[M+H]+,generic,C13H19NO4,Tuberostemospironine;(-)-Tuberostemospironine,4.5842,4.5842,Unknown,3,8,254.1386,[M+H]+,253.131408088,8.45e-05,2.975,Tuberostemospironine-type alkaloids,FPBTZQXLGBERTH-HKXXQHNNNA-N,O=C1N2CCCCC3(OC(=O)C(C)C3O)C2CC1,"KNApSAcK=C00029159,UNPD=UNPD182910;UNPD221353,COCONUT=CNP0416810",0.0585,0.0503,0.0442,0.0403,0.0397,0.0386,0.0909,0.0968,0.0855,0.0736,0.0685,0.0773,0.1464,0.1383,0.1585,0.0605,0.0554,0.0534,0.0479,0.057,0.0588,0.0382,0.0483,0.0408,0.0083,0.0053,0.0015,0.0025,0.0018,0.0023,0.0047,0.0072,0.003,3e-4,9e-4,0.0033,0.0074,0.0026,0.0011,0.0149,0.0152,0.0102,0.0507,0.0559,0.0553,0.0569,0.0498,0.0551,0.0495,58.06435:140 138.05106:92 167.07599:12 195.0829:51 227.10376:38 240.16769:25 254.11153:26 254.14046:404
3238,pos_2517,Simple ID,Other possible annotated peaks for this cluster.,2,pos,2517,3.742,254.14957,[M+H]+,generic,C12H19N3O3,"2-methoxy-1-[3-(5-propyl-1,3,4-oxadiazol-2-yl)pyrrolidin-1-yl]ethan-1-one",4.8406,4.8406,Unknown,3,22,254.1496,[M+H]+,253.142641468,0.0003179,3.021,N-acylpyrrolidines,XVJAKEMPZSMWCJ-UHFFFAOYSA-N,O=C(N1CCC(C2=NN=C(O2)CCC)C1)COC,COCONUT=CNP0013986,0.2448,0.2489,0.2667,0.1819,0.1818,0.1841,0.1017,0.0949,0.0931,0.1239,0.1267,0.1197,0.0629,0.0641,0.0642,0.0277,0.0494,0.038,0.0256,0.0398,0.0155,0.0152,0.0279,0.0075,0.0037,0.001,0.0035,0.0056,0.0039,0.0033,0.0033,0.0019,0.0044,0.0044,0.0028,0.0029,0.0041,0.0061,0.0036,0.0049,0.0067,0.0059,0.056,0.0536,0.0604,0.0558,0.0614,0.0595,0.058,55.05542:137 74.07155:42 127.03613:42 137.14915:20 154.02818:48 154.08427:25 156.06725:26 156.09718:11 162.08603:210 182.09038:116 198.12366:17 206.09023:115 210.07047:38 210.14587:24 219.14906:43 237.12799:17 238.08704:65 240.03214:53 254.08835:108 254.14993:310 254.20001:14 254.49344:19
3239,pos_2522,Unknown compound,,1,pos,2522,18.458,254.23529,[M+H]+,,,,,,,,,,,,,,,,,,1e-4,3e-4,4e-4,1e-4,0,0,1e-4,4e-4,3e-4,1e-4,0,3e-4,4e-4,4e-4,2e-4,2e-4,9e-4,0.0013,0,1e-4,1e-4,0.0041,0.0045,0.0085,0.0014,0.0018,0.001,9e-4,0.001,6e-4,1e-4,3e-4,5e-4,6e-4,2e-4,4e-4,0.0088,0.0111,0.0139,0.0748,0.0918,0.0681,0.0026,0.003,0.0024,2e-4,0.0026,0.0015,7e-4,82.06353:42 84.08142:708 84.13139:16 85.08375:134 86.37603:10 96.22729:24 110.0976:99 123.11726:116 125.54574:30 142.14066:130
3240,pos_2523,Unknown compound,,1,pos,2523,16.613,254.65352,[M+H]+,,,,,,,,,,,,,,,,,,0.0015,0.0025,0.0086,0.0021,0.0026,9e-4,0.0104,0.0099,0.0098,0.0059,0.0017,0.0044,0.0028,0.0023,0.0032,0.0014,0.0028,8e-4,0.0011,6e-4,0.0012,0.0055,0.0042,0.0041,0.015,0.016,0.0161,0.0675,0.0591,0.064,0.0616,0.0572,0.0603,0.05,0.0472,0.0496,0.016,0.0222,0.0194,0.0078,0.0088,0.0141,0.0145,0.0174,0.0184,0.0125,0.0162,0.0166,0.0144,57.07077:134 70.06547:1087 70.09676:20 70.16709:17 72.08105:174 83.06011:319 84.08153:113 84.21269:36 96.064:171 96.09421:13 158.09067:110
3241,pos_2524,Simple ID,,1,pos,2524,13.311,255.06461,[M+H]+,generic,C7H14N2O6S,5-L-Glutamyl-taurine,6.153,6.153,Unknown,3,18,255.0646,[M+H]+,254.057257168,-6.64e-05,3.47,Glutamine and derivatives,WGXUDTHMEITUBO-YFKPBYRVSA-N,O=C(O)C(N)CCC(=O)NCCS(=O)(=O)O,"HMDB=HMDB0004195,SMPDB=PW_C002088,FooDB=FDB023332,BMDB=BMDB04195,ECMDB=ECMDB04195,PubChem=68759,UNPD=UNPD97490,BLEXP=BLEXPDB00000068759,COCONUT=CNP0332243",0.026,0.0337,0.0306,0.0237,0.0233,0.0262,0.0313,0.0334,0.0333,0.1701,0.1481,0.1635,0.0589,0.0576,0.0521,0.0025,0.002,0.0029,0.002,0.0025,0.0024,0.0028,0.0154,0.0071,0.0285,0.0296,0.0253,0.0269,0.0185,0.0201,0.0156,0.0185,0.0167,0.0107,0.0138,0.0098,0.0187,0.029,0.029,0.0281,0.0229,0.026,0.0278,0.0302,0.0344,0.0276,0.0352,0.0336,0.0328,84.04363:773 84.08089:16 85.02795:106 108.01115:156 110.05991:152 126.05448:56 128.01649:62 130.04768:35 130.33647:23 138.05246:88 156.06688:20 164.03674:66 192.03267:92 194.0256:38 210.11185:168 234.30968:51 238.03912:120 255.10384:69
